stop_id,shading,heat_vulnerability_index,heat_vulnerability_label,tree_canopy_pct,lst_median,shade_coverage,shade_sources
7949,Unknown,6.097635,Low Vulnerability,0.344494,101.000000,Unknown,None
7954,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
7956,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
7957,Unknown,5.364192,Low Vulnerability,0.318475,95.000000,Unknown,None
7958,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
7960,Unknown,5.028071,Low Vulnerability,0.083622,102.000000,Unknown,None
7977,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
7980,Unknown,6.719151,Moderate Vulnerability,0.261420,100.000000,Unknown,None
7981,Unknown,6.331413,Moderate Vulnerability,0.202803,101.000000,Unknown,None
7982,Unknown,5.810642,Low Vulnerability,0.183996,102.000000,Unknown,None
7983,Unknown,5.155698,Low Vulnerability,0.284992,100.000000,Unknown,None
7984,Unknown,5.316300,Low Vulnerability,0.196956,103.000000,Unknown,None
7985,Unknown,5.810642,Low Vulnerability,0.183996,102.000000,Unknown,None
7986,Unknown,8.396594,Elevated Vulnerability,0.185491,103.000000,Unknown,None
7989,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
7990,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
7991,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
7992,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
7993,Unknown,7.372457,Moderate Vulnerability,0.124856,102.000000,Unknown,None
7995,Unknown,7.372457,Moderate Vulnerability,0.124856,102.000000,Unknown,None
7996,Unknown,6.888769,Moderate Vulnerability,0.299101,99.000000,Unknown,None
7997,Unknown,7.993709,Moderate Vulnerability,0.180105,102.000000,Unknown,None
7998,Unknown,8.669335,Elevated Vulnerability,0.379184,98.000000,Unknown,None
7999,Unknown,6.756816,Moderate Vulnerability,0.296808,99.000000,Unknown,None
8000,Unknown,6.888769,Moderate Vulnerability,0.299101,99.000000,Unknown,None
8005,Unknown,6.902013,Moderate Vulnerability,0.147209,99.000000,Unknown,None
8006,Unknown,7.163068,Moderate Vulnerability,0.311446,101.000000,Unknown,None
8007,Unknown,6.008780,Low Vulnerability,0.489676,98.000000,Unknown,None
8008,Unknown,6.008780,Low Vulnerability,0.489676,98.000000,Unknown,None
8009,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8010,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8011,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8012,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8013,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8015,Unknown,3.834156,Low Vulnerability,0.516882,90.000000,Unknown,None
8016,Unknown,4.971133,Low Vulnerability,0.520441,91.000000,Unknown,None
8017,Unknown,3.834156,Low Vulnerability,0.516882,90.000000,Unknown,None
8018,Unknown,4.428367,Low Vulnerability,0.424518,94.000000,Unknown,None
8019,Unknown,4.630313,Low Vulnerability,0.466215,92.000000,Unknown,None
8020,Unknown,3.305985,Least Vulnerable,0.663775,91.000000,Unknown,None
8021,Unknown,1.473898,Least Vulnerable,0.817404,85.000000,Unknown,None
8022,Unknown,3.204863,Least Vulnerable,0.748299,87.000000,Unknown,None
8023,Unknown,3.835246,Low Vulnerability,0.582354,91.000000,Unknown,None
8024,Unknown,2.695708,Least Vulnerable,0.498977,90.000000,Unknown,None
8025,Unknown,3.834156,Low Vulnerability,0.516882,90.000000,Unknown,None
8026,Unknown,3.834156,Low Vulnerability,0.516882,90.000000,Unknown,None
8027,Unknown,3.834156,Low Vulnerability,0.516882,90.000000,Unknown,None
8028,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8029,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8044,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8045,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8046,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8047,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8048,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8053,Unknown,4.630313,Low Vulnerability,0.466215,92.000000,Unknown,None
8054,Unknown,3.835246,Low Vulnerability,0.582354,91.000000,Unknown,None
8057,Unknown,4.971133,Low Vulnerability,0.520441,91.000000,Unknown,None
8058,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8059,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8060,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8067,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8068,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8070,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8077,Unknown,5.960978,Moderate Vulnerability,0.059789,101.000000,Unknown,None
8078,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8079,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8080,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8081,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8082,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8083,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8084,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8085,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8086,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8087,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8088,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8089,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8090,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8091,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8092,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8093,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8096,Unknown,6.331413,Moderate Vulnerability,0.202803,101.000000,Unknown,None
8097,Unknown,4.057111,Low Vulnerability,0.284086,102.000000,Unknown,None
8098,Unknown,5.316300,Low Vulnerability,0.196956,103.000000,Unknown,None
8099,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8100,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8102,Unknown,5.810642,Low Vulnerability,0.183996,102.000000,Unknown,None
8103,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8104,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8105,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8106,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8107,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8108,Unknown,8.725452,Elevated Vulnerability,0.164497,100.000000,Unknown,None
8109,Unknown,8.725452,Elevated Vulnerability,0.164497,100.000000,Unknown,None
8110,Unknown,5.028071,Low Vulnerability,0.083622,102.000000,Unknown,None
8111,Unknown,5.028071,Low Vulnerability,0.083622,102.000000,Unknown,None
8112,Unknown,5.028071,Low Vulnerability,0.083622,102.000000,Unknown,None
8113,Unknown,5.028071,Low Vulnerability,0.083622,102.000000,Unknown,None
8114,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8115,Unknown,2.695708,Least Vulnerable,0.498977,90.000000,Unknown,None
8116,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8117,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8118,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8119,Unknown,8.725452,Elevated Vulnerability,0.164497,100.000000,Unknown,None
8124,Unknown,6.943495,Moderate Vulnerability,0.262382,99.000000,Unknown,None
8125,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8126,Unknown,6.543161,Moderate Vulnerability,0.197273,102.000000,Unknown,None
8127,Unknown,7.290058,Moderate Vulnerability,0.210831,102.000000,Unknown,None
8129,Unknown,6.461519,Moderate Vulnerability,0.229019,101.000000,Unknown,None
8130,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8131,Unknown,6.884210,Moderate Vulnerability,0.268238,102.000000,Unknown,None
8133,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8134,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8135,Unknown,6.649482,Moderate Vulnerability,0.161388,100.000000,Unknown,None
8136,Unknown,2.695708,Least Vulnerable,0.498977,90.000000,Unknown,None
8137,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8138,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8139,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8140,Unknown,5.235708,Low Vulnerability,0.488594,94.000000,Unknown,None
8141,Unknown,5.235708,Low Vulnerability,0.488594,94.000000,Unknown,None
8142,Unknown,5.235708,Low Vulnerability,0.488594,94.000000,Unknown,None
8143,Unknown,5.235708,Low Vulnerability,0.488594,94.000000,Unknown,None
8144,Unknown,5.235708,Low Vulnerability,0.488594,94.000000,Unknown,None
8145,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
8146,Unknown,7.290058,Moderate Vulnerability,0.210831,102.000000,Unknown,None
