stop_id,stop_name,stop_lat,stop_lon,agency,routes,municipality,shading,shade_coverage,shade_sources,review_status,confidence,ridership,priority_score,heat_vulnerability_label,stop_code,nearby_destinations,tree_canopy_pct,heat_vulnerability_index,lst_median
5454,Dale Mabry Hwy @ 11511,28.053415,-82.50388,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5454,,,,
5751,Dale Mabry Hwy @ 12000,28.059027,-82.50381,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5751,,,,
1813,Dale Mabry Hwy @ Angeles St,27.927606,-82.505919,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1813,,0.369216,5.270659,100.0
5049,Dale Mabry Hwy @ Angeles St,27.927701,-82.505758,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,5049,,0.414541,6.462734,98.0
1742,Dale Mabry Hwy @ Azeele St,27.941026,-82.505627,Hillsborough Area Regional Transit (HART),,,Limited Shade,Limited Shade,Natural,Unlabeled,,,50.0,Low Vulnerability,1742,,0.291769,5.960416,103.0
1807,Dale Mabry Hwy @ Azeele St,27.94127,-82.505799,Hillsborough Area Regional Transit (HART),,,Limited Shade,Limited Shade,Natural; Incidental,Unlabeled,,,50.0,Low Vulnerability,1807,,0.367026,5.896932,101.0
1720,Dale Mabry Hwy @ Ballast Point Blvd,27.889882,-82.506174,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1720,,0.359378,5.659075,99.0
4516,Dale Mabry Hwy @ Ballast Point Blvd,27.889639,-82.506489,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4516,,0.112427,7.703222,104.0
1733,Dale Mabry Hwy @ Barcelona St,27.921741,-82.505845,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Least Vulnerable,1733,,0.437845,3.39665,100.0
1816,Dale Mabry Hwy @ Barcelona St,27.921928,-82.506002,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1816,,0.457742,4.073776,99.0
1713,Dale Mabry Hwy @ Bay Ave,27.878975,-82.506327,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1713,,0.368005,5.820812,98.0
1833,Dale Mabry Hwy @ Bay Ave,27.879188,-82.506608,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1833,,0.322334,6.848814,98.0
1732,Dale Mabry Hwy @ Bay to Bay Blvd,27.91944,-82.505863,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Least Vulnerable,1732,,0.437845,3.39665,100.0
1817,Dale Mabry Hwy @ Bay to Bay Blvd,27.920009,-82.506022,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1817,,0.457742,4.073776,99.0
7070,Dale Mabry Hwy @ Beach St,27.963714,-82.505422,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,7070,,0.13794,6.215726,103.0
1766,Dale Mabry Hwy @ Bearss Av,28.082038,-82.506002,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1766,,,,
1767,Dale Mabry Hwy @ Bearss Av,28.086913,-82.504002,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1767,,,,
1823,Dale Mabry Hwy @ Cam St,27.903996,-82.506337,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1823,,0.286923,5.26945,99.0
7013,Dale Mabry Hwy @ Cam St,27.903806,-82.506003,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7013,,0.262382,6.943495,99.0
5130,Dale Mabry Hwy @ Carrollwood Place,28.106823,-82.502652,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5130,,,,
1751,Dale Mabry Hwy @ Cherry St,27.961525,-82.505435,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1751,,0.13794,6.215726,103.0
1797,Dale Mabry Hwy @ Cherry St,27.961223,-82.505675,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1797,,0.13794,6.215726,103.0
1749,Dale Mabry Hwy @ Chestnut St,27.958316,-82.505468,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1749,,0.13794,6.215726,103.0
1743,Dale Mabry Hwy @ Cleveland St,27.942837,-82.505598,Hillsborough Area Regional Transit (HART),,,Limited Shade,Limited Shade,Natural,Unlabeled,,,50.0,Low Vulnerability,1743,,0.291769,5.960416,103.0
1806,Dale Mabry Hwy @ Cleveland St,27.943063,-82.50578,Hillsborough Area Regional Transit (HART),,,Significant Shade,Significant Shade,Purpose-built,Unlabeled,,,0.0,Low Vulnerability,1806,,0.367026,5.896932,101.0
5457,Dale Mabry Hwy @ Colby Rd F/S,28.056376,-82.50367,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5457,,,,
5752,Dale Mabry Hwy @ Colby Rd N/S,28.056545,-82.50406,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5752,,,,
1728,Dale Mabry Hwy @ Corona St,27.913978,-82.50595,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1728,,0.401892,6.47635,98.0
1821,Dale Mabry Hwy @ Corona St,27.914038,-82.506107,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1821,,0.425511,5.305594,100.0
5455,Dale Mabry Hwy @ Countrywood Apts,28.05941,-82.503459,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5455,,,,
7773,Dale Mabry Hwy @ Cypress Meadows Rd,28.111306,-82.502678,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7773,,,,
1748,Dale Mabry Hwy @ Cypress St,27.951912,-82.5055,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1748,,0.210831,7.290058,102.0
1741,Dale Mabry Hwy @ Dale Av,27.939277,-82.505626,Hillsborough Area Regional Transit (HART),,,No Shade,No Shade,,Unlabeled,,,50.0,Low Vulnerability,1741,,0.291769,5.960416,103.0
1808,Dale Mabry Hwy @ Dale Av,27.939531,-82.505808,Hillsborough Area Regional Transit (HART),,,Significant Shade,Significant Shade,Purpose-built,Unlabeled,,,0.0,Low Vulnerability,1808,,0.367026,5.896932,101.0
1726,Dale Mabry Hwy @ El Prado Blvd,27.911433,-82.506009,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1726,,0.401892,6.47635,98.0
1822,Dale Mabry Hwy @ El Prado Blvd,27.911767,-82.506163,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1822,,0.425511,5.305594,100.0
7011,Dale Mabry Hwy @ Elmwood Terrace,27.877728,-82.506577,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,7011,,0.367297,5.096536,99.0
7012,Dale Mabry Hwy @ Elmwood Terrace,27.877381,-82.506295,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7012,,0.368005,5.820812,98.0
1824,Dale Mabry Hwy @ Fair Oaks Ave,27.901873,-82.50632,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1824,,0.286923,5.26945,99.0
7041,Dale Mabry Hwy @ Fair Oaks Ave,27.901903,-82.506021,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7041,,0.262382,6.943495,99.0
1762,Dale Mabry Hwy @ Fletcher Av,28.06639,-82.504905,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1762,,,,
1755,Dale Mabry Hwy @ Floyd  Rd,28.04781,-82.504271,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1755,,,,
5465,Dale Mabry Hwy @ Gaither High Sch,28.101368,-82.502112,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5465,,,,
1722,Dale Mabry Hwy @ Gandy Blvd,27.894448,-82.506127,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1722,,0.262382,6.943495,99.0
1825,Dale Mabry Hwy @ Gandy Blvd,27.895119,-82.506401,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1825,,0.286923,5.26945,99.0
5461,Dale Mabry Hwy @ Grand Plaza North,28.080153,-82.506589,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5461,,,,
1746,Dale Mabry Hwy @ Gray St,27.948867,-82.505536,Hillsborough Area Regional Transit (HART),,,Significant Shade,Significant Shade,Purpose-built,Unlabeled,,,0.0,Moderate Vulnerability,1746,,0.210831,7.290058,102.0
1803,Dale Mabry Hwy @ Gray St,27.948947,-82.505781,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1803,,0.197273,6.543161,102.0
1764,Dale Mabry Hwy @ Handy Rd,28.075196,-82.506633,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1764,,,,
7954,Dale Mabry Hwy @ Hoedt Rd,28.094241,-82.502012,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7954,,,,
1739,Dale Mabry Hwy @ Inman Av,27.935283,-82.505663,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1739,,0.291769,5.960416,103.0
1810,Dale Mabry Hwy @ Inman Av,27.935853,-82.505835,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1810,,0.438521,4.599468,99.0
1708,Dale Mabry Hwy @ Interbay Blvd,27.872389,-82.50618,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1708,,0.368005,5.820812,98.0
1836,Dale Mabry Hwy @ Interbay Blvd,27.872833,-82.506514,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1836,,0.287274,6.568173,99.0
1738,Dale Mabry Hwy @ Jetton Av,27.932665,-82.505681,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Least Vulnerable,1738,,0.417422,2.07808,96.0
5047,Dale Mabry Hwy @ Jetton Av,27.932674,-82.505863,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,5047,,0.369216,5.270659,100.0
1744,Dale Mabry Hwy @ Kennedy Blvd,27.944521,-82.505604,Hillsborough Area Regional Transit (HART),,,Significant Shade,Significant Shade,Purpose-built,Unlabeled,,,0.0,Low Vulnerability,1744,,0.291769,5.960416,103.0
1754,Dale Mabry Hwy @ Lake Carroll Way,28.043554,-82.504562,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1754,,,,
5758,Dale Mabry Hwy @ Lake Carroll Way,28.043629,-82.504905,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5758,,,,
1799,Dale Mabry Hwy @ Laurel St,27.955577,-82.505709,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1799,,0.229019,6.461519,101.0
5453,Dale Mabry Hwy @ Linebaugh Av,28.040249,-82.504671,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5453,,,,
1835,Dale Mabry Hwy @ Mango Ave,27.875198,-82.50653,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1835,,0.287274,6.568173,99.0
4521,Dale Mabry Hwy @ Mango Ave,27.875288,-82.506243,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4521,,0.368005,5.820812,98.0
1774,Dale Mabry Hwy @ Mapledale Blvd,28.098692,-82.502451,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1774,,,,
1775,Dale Mabry Hwy @ Mapledale Blvd,28.098869,-82.502171,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1775,,,,
1800,Dale Mabry Hwy @ Midtown Dr,27.952841,-82.50577,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1800,,0.197273,6.543161,102.0
8146,Dale Mabry Hwy @ Midtown Dr,27.953407,-82.505372,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,8146,,0.210831,7.290058,102.0
1763,Dale Mabry Hwy @ Moran Rd,28.068173,-82.505463,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1763,,,,
1771,Dale Mabry Hwy @ N Lakeview Dr (1st),28.10425,-82.502157,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1771,,,,
7769,Dale Mabry Hwy @ N Lakeview Dr (2nd),28.11299,-82.502297,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7769,,,,
7079,Dale Mabry Hwy @ N Village Dr,28.074427,-82.507044,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7079,,,,
